case_id,proposal,anchor_violation,policy_permits,effect_equivalent,model_requests_clarify,effect_sets
formal-019875,10,False,True,False,True,"[[2, 3, 4, 7, 9, 12, 14, 20], [1, 3, 4, 9, 10, 12, 16, 20, 21], [3, 4, 9, 12, 13, 14], [3, 4, 9]]"
formal-019876,0,True,True,False,True,"[[0, 7, 11, 16, 23], [0, 5, 8, 12, 17], [0, 6, 17, 19, 22, 23]]"
formal-019877,4,False,True,False,False,"[[2, 4, 6, 12, 13, 14, 22], [0, 2, 7, 8, 11, 20], [2, 7, 12, 14, 18]]"
formal-019878,9,False,True,False,True,"[[8, 9, 12, 22], [22]]"
formal-019879,4,False,True,False,False,"[[11, 15, 23], [12, 15], [0, 15, 17, 22]]"
formal-019880,7,False,True,False,True,"[[18], [7, 8, 10, 17, 18, 20]]"
formal-019881,20,False,True,False,False,"[[2, 6, 8, 12, 13, 15, 16], [9, 10, 12, 15, 16], [5, 12, 14, 15, 16], [12, 15, 16, 20, 21]]"
formal-019882,13,True,True,False,True,"[[7, 13, 18, 20], [2, 6, 7, 13, 14]]"
formal-019883,3,False,True,False,False,"[[8, 14], [2, 3, 8, 9, 12, 14, 15, 21], [8, 14]]"
formal-019884,18,False,True,False,False,"[[3, 18], [0, 17, 22]]"
formal-019885,16,False,True,False,False,"[[2, 10, 14, 21, 22], [10, 14, 22], [11, 14, 22], [3, 9, 13, 14, 15, 22]]"
formal-019886,15,False,True,False,False,"[[1, 2, 11, 12, 15, 21, 23], [2], [2, 4, 11, 14, 18, 19], [2, 4, 13, 16, 22]]"
formal-019887,18,True,True,False,False,"[[16, 17], [3, 5, 13, 16, 17, 22], [11, 12, 15, 16, 17, 18], [1, 17, 22]]"
formal-019888,21,False,True,False,False,"[[6, 9, 12, 19, 23], [0, 1, 5, 10, 16, 17, 19, 23]]"
formal-019889,21,False,True,False,False,"[[4, 9, 11, 12, 13, 14, 16, 23], [3, 4, 11, 13, 16, 20, 21, 23], [16, 23]]"
formal-019890,21,False,True,False,False,"[[2, 6, 9, 10, 11, 18, 19, 21, 23], [11, 14, 17, 18, 19, 20, 23]]"
formal-019891,8,False,True,False,False,"[[1, 5, 8, 13, 17, 18], [1, 8, 13]]"
formal-019892,7,False,True,False,False,"[[], [3, 8, 9, 11, 19, 23]]"
formal-019893,8,True,True,False,True,"[[5, 7, 8, 10, 13, 17, 23], [2, 3, 5, 7, 8, 17, 23], [0, 1, 3, 7, 8, 13, 18, 22, 23]]"
formal-019894,17,False,True,False,False,"[[0, 7, 9], [2, 6, 7, 11, 17], [7, 11, 13, 16, 17], [7, 22]]"
formal-019895,10,False,True,False,False,"[[5, 6, 12, 13, 14], [12, 13, 14], [1, 12, 13, 14, 17, 20], [3, 4, 8, 12, 13, 14, 21]]"
formal-019896,19,False,True,False,False,"[[1, 5, 11, 17, 19], [5, 14, 19, 20]]"
formal-019897,12,False,True,False,False,"[[7, 8, 10, 12, 18, 20], [4, 7, 14, 18, 22]]"
formal-019898,11,False,True,False,False,"[[3, 11, 14, 17], [2]]"
formal-019899,7,False,True,False,False,"[[4, 7, 8, 9, 11, 21], [1, 4, 6, 13, 17, 19], [4, 10, 17, 20, 22]]"
formal-019900,7,False,True,False,True,"[[15, 20], [4, 6, 7, 15, 20, 22], [2, 3, 4, 7, 15, 16, 20, 22]]"
formal-019901,15,False,True,False,False,"[[1, 5, 6, 15, 18], [5, 15, 16, 18, 20, 21]]"
formal-019902,21,False,True,False,False,"[[], [11, 12, 21], [3, 9, 11, 19]]"
formal-019903,8,True,True,False,False,"[[5, 7, 18, 21], [1, 6, 7, 8, 10, 20, 21, 22], [1, 6, 7, 21, 22], [7, 13, 21]]"
formal-019904,17,False,True,False,False,"[[6, 21], [6, 20, 22], [1], [7, 10, 16, 19]]"
formal-019905,1,False,True,False,False,"[[1, 7, 14, 17], [4, 6, 7, 10, 15, 17, 21]]"
formal-019906,12,False,True,False,True,"[[6, 10, 16], [2, 6, 8, 10, 11, 14, 15, 16, 22]]"
formal-019907,16,False,True,False,False,"[[1, 2, 7, 10, 14, 15, 17, 20], [0, 1, 2, 11, 14, 16, 17]]"
formal-019908,5,False,True,False,False,"[[], [5, 8, 12, 16]]"
formal-019909,18,False,True,False,False,"[[1], [1, 6, 8, 14, 19], [1, 10], [1, 4, 14]]"
formal-019910,21,False,True,False,False,"[[0, 1, 2, 6, 9, 16], [1, 5, 14, 15, 16, 21, 23], [0, 1, 2, 6, 8, 11, 15, 16]]"
formal-019911,4,True,True,False,False,"[[12], [4, 11, 12, 21]]"
formal-019912,4,True,True,False,False,"[[0, 6, 15, 17, 19, 22], [0, 15, 22], [0, 12, 15, 22], [0, 8, 9, 15, 22]]"
formal-019913,8,False,True,False,False,"[[4, 5, 7, 8, 13, 22], [0, 4, 10, 18, 21, 22], [23], [2, 7, 15, 19]]"
formal-019914,5,True,True,False,False,"[[12, 20], [12, 19, 20, 23], [3, 5, 12, 20], [12, 20]]"
formal-019915,10,False,True,False,False,"[[1, 2, 5, 10, 11, 16, 21], [2, 8, 11], [0, 2, 6, 11, 18, 19, 22]]"
formal-019916,14,False,True,False,False,"[[1, 7, 10, 11, 20], [10, 11, 12]]"
formal-019917,18,False,True,False,False,"[[11, 12, 15, 16], [1, 4, 6, 11, 12, 15, 16, 19, 23], [0, 4, 8, 12, 15, 16]]"
formal-019918,21,False,False,False,False,"[[1, 5, 10, 17, 20, 23], [1, 5, 12, 16, 17, 18, 20, 23], [1, 4, 17, 20], [1, 8, 11, 14, 15, 17, 20, 21]]"
formal-019919,14,False,True,False,True,"[[8, 17], [5, 14, 15, 17]]"
formal-019920,15,False,True,False,True,"[[0, 7, 9, 10, 20, 22, 23], [0, 5, 6, 9, 11, 13, 15, 21, 22], [0, 6, 9, 22], [0, 5, 6, 8, 9, 14, 17, 22]]"
formal-019921,5,False,False,False,False,"[[3, 4, 5, 6, 9, 10, 14, 21, 22], [5, 10, 22]]"
formal-019922,11,False,True,False,False,"[[10, 17], [6, 14], [2, 4, 9, 10, 11, 22]]"
formal-019923,12,True,False,False,False,"[[11, 12, 13], [2, 6]]"
formal-019924,23,False,True,False,False,"[[4, 5, 8, 13, 18, 20, 21, 23], [0, 8, 13, 18, 20, 21], [2, 4, 7, 13, 18, 20, 23], [0, 3, 13, 14, 15, 18, 20]]"
formal-019925,10,False,True,False,False,"[[1, 2, 4, 10, 17], [2, 3, 9, 10, 11, 15, 17, 22]]"
formal-019926,20,False,True,False,False,"[[2, 11, 16, 18, 20, 22], [2, 8, 15, 17, 18, 23], [7, 12], [19]]"
formal-019927,18,False,True,False,True,"[[], [15, 18]]"
formal-019928,8,False,True,False,False,"[[5, 7, 11, 17, 21, 23], [1, 4, 5, 14, 15, 21], [0]]"
formal-019929,3,False,True,False,False,"[[4, 7, 9, 19], [3, 10, 12, 14, 16], [4]]"
formal-019930,17,True,True,False,False,"[[0, 15], [0, 5, 7, 18], [20], [1, 16, 19]]"
formal-019931,6,True,True,False,False,"[[0, 6, 15], [0, 2, 9, 15], [0, 6, 9, 10, 15, 16, 17, 19]]"
formal-019932,16,False,False,False,True,"[[2, 14, 17, 20, 22], [8, 13, 14], [3, 14, 16, 17, 21]]"
formal-019933,17,False,True,False,True,"[[1, 7, 9, 15, 22], [0, 4, 5, 9, 15, 21, 22], [9, 14, 15, 22], [1, 3, 7, 9, 11, 15, 22]]"
formal-019934,22,False,True,False,False,"[[3, 11, 12], [1, 16], [10, 14, 15, 16, 17, 20]]"
formal-019935,19,False,True,False,False,"[[2, 5, 8, 11, 12, 20], [5, 8, 11], [4, 5, 8, 11, 12, 14, 23], [5, 7, 8, 9, 11, 19, 21, 22]]"
formal-019936,11,True,True,False,False,"[[2, 4, 14, 18, 19, 21, 22, 23], [4, 8, 14, 19], [1, 4, 10, 11, 15, 19, 20]]"
formal-019937,11,False,True,False,True,"[[0, 6, 8, 11, 13, 15], [10, 13, 15, 22]]"
formal-019938,2,False,True,False,False,"[[1, 7, 13, 15, 19], [2, 5, 7, 13, 14, 17, 19], [7, 10, 12, 13, 19, 22], [0, 1, 7, 13, 17, 18, 19, 22]]"
formal-019939,18,False,False,False,False,"[[1, 7, 12, 18], [0, 4, 7, 15, 16, 17], [12, 22]]"
formal-019940,11,False,True,False,False,"[[11, 13, 15], [14, 15, 17, 22]]"
formal-019941,5,False,True,False,True,"[[1, 5, 18], [1, 4, 5, 20], [1, 5, 6]]"
formal-019942,1,False,True,False,False,"[[4, 15, 23], [5, 15, 23], [2, 4, 15, 19, 20, 23], [3, 7, 11, 14, 15, 18, 21, 23]]"
formal-019943,22,False,True,False,False,"[[0, 7, 9, 16, 17, 18], [0, 6, 10, 16], [0, 3, 17], [0, 4]]"
formal-019944,20,False,True,False,False,"[[4, 6, 7, 8, 12, 13, 23], [9, 13, 20, 21, 22], [3, 11, 13], [2, 13, 15, 16, 18, 20, 22]]"
formal-019945,22,False,False,False,False,"[[2, 4, 5, 7, 13, 19], [7, 12, 13, 20, 22], [12, 17], [1, 6, 7, 19, 20]]"
formal-019946,3,False,True,False,False,"[[0, 5, 6, 10, 13, 14, 22], [2, 3, 7, 12, 13, 17, 21, 22]]"
formal-019947,14,True,True,False,False,"[[1, 3, 14, 22], [3, 7, 8, 12, 14, 15, 17], [3, 17], [1, 2, 3, 15, 22]]"
formal-019948,4,False,True,False,False,"[[1, 3, 4, 7, 19], [1, 2, 6, 12, 15, 17, 20]]"
formal-019949,21,False,True,False,True,"[[0, 6, 10, 11, 12, 18], [16, 17, 19, 23], [], [4, 8, 10, 11, 12, 20]]"
formal-019950,22,False,True,False,False,"[[8, 13, 18, 22, 23], [17]]"
formal-019951,12,False,True,False,False,"[[0, 11, 13, 14, 17, 22], [1, 2, 3, 16], [0, 8, 9, 12, 18]]"
formal-019952,2,False,True,False,True,"[[6, 21], [6, 11, 16, 18, 21], [4, 6, 7, 9, 11, 15, 21, 23], [0, 4, 5, 6, 14, 21, 22]]"
formal-019953,4,False,True,False,False,"[[3, 4, 5, 6, 8, 11, 22, 23], [1, 4, 6, 8, 13]]"
formal-019954,0,False,True,False,True,"[[2, 5, 8, 9, 12, 19], [4, 10, 11], [2, 3, 10, 15, 18, 20], []]"
formal-019955,23,False,True,False,False,"[[1, 3, 4, 10, 11, 15, 19, 22], [3, 7, 10, 14, 20], [3, 10]]"
formal-019956,16,True,True,False,False,"[[2, 11, 12, 16, 20], [1, 4, 11, 13, 19, 20, 22], [2, 6, 8, 9, 11, 13, 20], [20]]"
formal-019957,11,False,True,False,True,"[[], [2, 11, 13], [], [3, 16, 21, 22]]"
formal-019958,0,False,True,False,False,"[[1, 5, 8, 9, 14, 19, 21], [0, 1, 2, 5, 8, 9, 18, 19, 23], [5, 8, 11, 19]]"
formal-019959,19,False,True,False,False,"[[4, 5, 7, 10, 11, 15, 16, 17, 18], [7, 10, 17], [0, 3, 7, 10, 11, 15, 17, 19, 23]]"
formal-019960,14,False,True,False,False,"[[7, 9, 16, 18, 19], [7, 9, 14]]"
formal-019961,5,True,True,False,False,"[[5, 18, 19, 21, 22, 23], [9, 10, 18, 19, 20, 21], [18, 19, 21]]"
formal-019962,20,False,True,False,False,"[[8, 22], [3, 6, 8, 17, 18, 19, 21, 22], [0, 8, 18, 19, 22], [8, 10, 20, 22]]"
formal-019963,18,False,True,False,False,"[[1, 11, 13, 14, 16, 18], [1, 5, 10, 13, 14, 21, 23], [1, 3, 5, 7, 12, 13, 14, 18]]"
formal-019964,3,False,True,False,False,"[[6, 8], [8, 12]]"
formal-019965,19,False,True,False,False,"[[13, 17, 18], [18, 23], [2, 9, 12, 13, 18, 19]]"
formal-019966,21,False,True,False,False,"[[13, 16, 23], [0, 3, 8, 11, 13, 16, 23], [2, 3, 9, 12, 13, 16, 21, 23]]"
formal-019967,12,False,True,False,False,"[[18, 23], [], [0, 2, 8, 11, 12, 14], [0, 12, 13, 21]]"
formal-019968,18,False,True,False,False,"[[6, 7, 11], [4, 5, 6, 7, 11, 16, 18], [6, 7, 11, 19, 21], [0, 6, 7, 11, 12]]"
formal-019969,6,False,True,False,False,"[[4, 7, 14, 20, 23], [6, 9, 21]]"
formal-019970,15,False,True,False,True,"[[], [14, 15]]"
formal-019971,2,True,True,False,False,"[[1, 2, 11, 12, 13, 14, 16, 20], [0, 11, 12, 13, 14, 16], [11, 12, 16]]"
formal-019972,11,False,True,False,False,"[[0, 11], [0, 1, 6, 11, 15, 21, 23], [0, 2, 11, 17, 18, 20], [0, 1, 3, 4, 5, 11, 22]]"
formal-019973,14,True,True,False,False,"[[0, 1, 14, 20, 22, 23], [0, 1, 5, 12, 14, 16], [0, 1, 21, 23]]"
formal-019974,9,False,True,False,True,"[[14, 16], [1, 7, 9, 13, 14, 21], [1, 3, 14, 17]]"
formal-019975,10,True,True,False,False,"[[7, 15], [7, 10, 15], [4, 7, 9, 12, 16, 23], [3, 6, 7, 19, 23]]"
formal-019976,3,False,True,False,False,"[[3, 5, 6, 7, 11, 15], [], [17], [7, 12, 17, 19]]"
formal-019977,8,False,True,False,True,"[[4, 7], [0, 1, 6, 7, 12, 14, 23], [4, 7, 16], [0, 2, 6, 7, 8, 19]]"
formal-019978,7,False,True,False,False,"[[3, 4, 5, 9, 13, 15, 22], [0, 5, 8, 11, 13, 16, 23], [0, 5, 8, 13, 18, 19], [5, 13]]"
formal-019979,23,False,True,False,False,"[[19, 23], [5], [0, 7, 9]]"
formal-019980,16,False,True,False,False,"[[1, 3, 5, 11, 14, 16, 18, 19, 20], [7, 16, 18, 19], [4, 9, 16, 18, 19]]"
formal-019981,3,False,True,False,False,"[[9, 10, 15, 21], [15, 17, 22]]"
formal-019982,2,True,True,False,False,"[[0, 1, 2, 3, 5, 9, 16, 17, 20], [0, 2, 5, 16, 20, 22]]"
formal-019983,10,False,True,False,False,"[[4, 8, 9, 20, 23], [1, 8, 10, 14, 17, 20, 23], [2, 5, 9, 15, 18, 23]]"
formal-019984,16,False,True,False,True,"[[0, 5, 16, 18, 20], [0, 15]]"
formal-019985,19,False,True,False,False,"[[0, 3, 11, 12, 18, 22], [0, 1, 2, 12, 15, 17, 21]]"
formal-019986,7,False,True,False,False,"[[4, 6, 13, 14, 15, 17, 20, 23], [4, 6, 13, 14, 15, 17, 19], [6, 7, 13]]"
formal-019987,8,False,True,False,False,"[[8, 14, 18, 22], [5, 6, 8, 14, 22], [8, 13, 14, 22], [8, 14, 22]]"
formal-019988,19,False,True,False,False,"[[1, 2, 3, 4, 15, 19], [2, 3, 5, 16, 19, 22]]"
formal-019989,3,True,True,False,True,"[[8, 18, 20], [0, 3, 4]]"
formal-019990,6,False,False,False,False,"[[0, 5, 10, 12, 23], [2, 3, 12, 14]]"
formal-019991,10,False,False,False,True,"[[9], [0, 6, 14, 18], [9, 19]]"
formal-019992,20,False,True,False,False,"[[0, 3, 17], [1, 5, 9, 17]]"
formal-019993,1,False,True,False,False,"[[1, 12, 17], [2, 3, 12, 15, 20], [20, 23]]"
formal-019994,18,False,True,False,False,"[[8, 13], [18]]"
formal-019995,10,False,True,False,False,"[[1, 2, 6, 10, 11, 15, 18, 19], [6, 9, 15, 18, 19, 23], [0, 6, 8, 9, 11, 14, 15, 19], [6, 8, 13, 19, 20, 23]]"
formal-019996,15,False,True,False,True,"[[3, 4, 9, 10, 12, 13, 20], [0, 3, 5, 9, 11, 12, 13, 20], [3, 6, 9, 12, 13, 19, 20, 22]]"
formal-019997,21,False,True,False,False,"[[5, 6, 11, 16, 18], [2, 18], [2, 11, 14, 17, 18, 21]]"
formal-019998,14,False,False,False,False,"[[], [18], [0, 20, 23], [1, 5, 10, 14, 21]]"
formal-019999,10,False,True,False,False,"[[1, 3, 13, 16, 19], [18], [11, 22]]"
formal-020000,2,False,True,False,False,"[[2, 6, 8, 11, 12, 15, 19], [1, 2, 3, 8, 11, 16, 23]]"
formal-020001,6,False,True,False,False,"[[4, 18, 21], [4, 6, 14]]"
formal-020002,11,False,True,False,True,"[[0, 2, 4, 8, 10, 14], [5, 8], [8, 11, 15, 19, 20, 21]]"
formal-020003,18,False,True,False,False,"[[2, 4, 13, 15, 17, 19], [2, 7, 11, 13, 17, 18, 19, 21]]"
formal-020004,16,False,True,False,False,"[[8], [1, 3, 7, 16, 20]]"
formal-020005,1,False,True,False,False,"[[0, 5, 7, 23], [5, 14, 15, 18, 20, 23], [3, 8, 17], [1, 2, 8, 9, 15, 18]]"
formal-020006,10,False,True,False,False,"[[2, 3, 5, 7, 10, 12, 20], [2, 5, 22]]"
formal-020007,14,False,False,False,False,"[[3, 4, 16], [2, 3, 4, 5, 6, 7, 14, 16, 23]]"
formal-020008,17,True,True,False,False,"[[0, 8, 11, 19, 21], [8, 12, 16], [4, 5, 7, 9, 18, 23]]"
formal-020009,12,True,True,False,False,"[[0, 14, 15, 17, 21], [1, 12, 16, 17, 18, 22]]"
formal-020010,3,False,False,False,False,"[[3, 14], [2, 8, 9, 13, 14, 22]]"
formal-020011,7,False,True,False,False,"[[4, 16], [4, 13, 15, 21], [1, 4, 13], []]"
formal-020012,20,False,True,False,False,"[[6, 15, 22], [6, 8, 15, 18, 22], [4, 6, 11, 14, 15, 20, 22]]"
formal-020013,15,False,True,False,False,"[[0, 2, 5, 6, 18, 21], [1, 2], [5, 8, 14, 15, 16, 19]]"
formal-020014,12,False,True,False,False,"[[2, 4, 6, 7, 8, 12, 13, 15, 18], [6, 8, 12, 18]]"
formal-020015,10,False,True,False,False,"[[8, 14, 15, 17, 21], [8, 10, 14, 17, 23], [3, 5, 6, 8, 10, 13, 15, 17]]"
formal-020016,1,False,True,False,False,"[[4, 6, 8, 9, 13, 19, 21], [1, 13, 18], [1, 13], [13, 19]]"
formal-020017,22,False,True,False,False,"[[2, 5, 7, 9, 11, 18, 19, 20, 22], [7, 9, 19, 20, 22], [0, 5, 6, 9, 10, 13, 15, 19, 22], [1, 3, 9, 19, 21, 22]]"
formal-020018,3,False,True,False,False,"[[1, 3, 4, 21, 23], [1, 10, 11, 14, 15, 20], [1]]"
formal-020019,11,False,True,False,False,"[[1, 2, 3, 8, 12, 19, 22], [1, 2, 5, 11, 12, 14, 23], [12]]"
formal-020020,3,False,True,False,False,"[[1, 11, 12, 20, 21], [1, 12, 14, 21, 22], [1, 12, 17], [0, 1, 12, 16, 18]]"
formal-020021,13,False,True,True,False,"[[9, 18, 23], [9, 18, 23]]"
formal-020022,20,False,True,False,False,"[[4, 9, 10, 11, 17, 22], [1, 2, 6, 10, 14, 20, 21], [8, 10, 12]]"
formal-020023,8,False,False,False,False,"[[0, 3, 9, 15, 17], [0, 2, 9, 16, 22, 23], [3, 9, 12, 13, 20, 23], [9]]"
formal-020024,21,False,True,False,False,"[[0, 11, 12, 17, 21], [5, 9, 11, 21, 23], [21], [2, 12, 20, 21]]"
formal-020025,11,False,True,False,False,"[[7, 11, 18, 22], [1, 2, 7, 9, 18, 19, 21], [18]]"
formal-020026,6,False,True,False,True,"[[4, 5, 9, 10, 14, 20, 21, 23], [3, 4, 5, 6, 8, 9, 14, 16], [4, 5, 9, 13]]"
formal-020027,3,False,True,False,False,"[[1, 5, 12, 15, 20, 22, 23], [5, 20, 22], [2, 8, 13, 16, 19, 20, 22], [3, 13, 20, 22]]"
formal-020028,13,False,False,False,False,"[[9, 12, 13], [6, 14, 18, 19, 20], [3, 7, 23]]"
formal-020029,6,False,True,False,False,"[[], [], [0, 1, 4, 6, 7, 14]]"
formal-020030,0,True,True,False,False,"[[0, 3, 6, 7, 10, 15, 16, 18, 20], [0, 7, 13, 16, 17, 18, 23], [1, 7, 9, 13, 15, 16, 18, 20], [1, 7, 15, 16, 18, 23]]"
formal-020031,8,False,True,False,False,"[[14, 16, 20, 22], [0, 8, 10, 14, 16, 18, 20, 22, 23], [1, 5, 6, 7, 11, 14, 16, 22]]"
formal-020032,20,False,True,False,True,"[[0, 2, 5, 6, 10, 20], [5, 10, 20]]"
formal-020033,1,False,True,False,False,"[[1, 4, 9, 17], [6]]"
formal-020034,13,False,True,False,False,"[[5, 6, 11, 17, 23], [8, 11, 14, 18, 19, 22, 23], [1, 9, 11, 23], [2, 11, 16, 17, 20]]"
formal-020035,3,False,True,False,False,"[[3, 4, 17], [6], [5]]"
formal-020036,13,False,True,False,True,"[[4, 17, 20, 22], [1, 6, 10, 23]]"
formal-020037,20,False,True,False,False,"[[16, 19, 20], [0, 1, 10, 14, 16, 19], [14, 16, 19], [16, 19]]"
formal-020038,2,False,True,False,False,"[[5, 13, 15, 17, 23], [2, 6, 11, 13, 16]]"
formal-020039,1,False,False,False,False,"[[2, 6, 8, 9, 19], [5, 6, 7, 11], [0, 1, 3, 6, 11, 12, 21], [5, 6, 7, 10, 14, 16, 17]]"
formal-020040,2,False,True,False,False,"[[], [], [1, 2, 6, 14, 20, 23]]"
formal-020041,5,False,True,False,True,"[[0, 2, 5, 6, 12, 13, 16, 21, 23], [0, 4, 5, 6, 10, 12, 13, 21, 23], [0, 10, 13, 20, 21, 23]]"
formal-020042,9,False,True,False,False,"[[10, 11, 13, 14, 15, 22], [1, 4]]"
formal-020043,1,False,True,False,True,"[[0, 4, 5, 8, 11, 17], [1, 15], [10, 19], []]"
formal-020044,12,False,True,False,False,"[[], [1, 5, 11, 12, 16, 18]]"
formal-020045,6,False,False,True,False,"[[], []]"
formal-020046,15,False,True,False,False,"[[2, 3, 9, 12, 20], [2, 3, 13, 20, 22], [0, 2, 10, 13, 16, 20, 22]]"
formal-020047,14,False,True,False,False,"[[7, 8, 10, 12, 14, 23], [4, 5, 18], [1, 4, 5, 7, 15]]"
formal-020048,2,False,True,False,False,"[[2, 3, 14, 18, 19], [2]]"
formal-020049,8,False,True,False,False,"[[1, 8, 14, 22], [1, 4, 8], [1, 8]]"
formal-020050,15,False,True,False,False,"[[0, 2, 15, 16, 19, 20, 21], [2, 4, 15, 16], [2, 3, 15, 16, 17, 19, 22, 23], [0, 2, 15, 16, 17]]"
formal-020051,14,False,True,False,False,"[[0, 12], [0, 4, 7, 12, 14, 18, 22], [12], [12]]"
formal-020052,8,False,True,False,False,"[[0], [0, 2, 7, 15], [0, 6, 7, 9, 12], [0, 1, 2, 3, 16]]"
formal-020053,17,False,True,False,False,"[[3, 4, 8, 13, 17, 21, 23], [3, 8, 23], [3, 6, 8, 16, 23], [3, 8, 14, 20, 23]]"
formal-020054,9,False,True,False,False,"[[4, 6, 8, 13], [4, 9, 11, 12, 13, 16]]"
formal-020055,12,False,False,False,False,"[[1, 8, 10, 14, 17, 20, 21, 22], [8, 17], [0, 4, 7, 8, 15, 16, 17, 22]]"
formal-020056,6,False,True,False,True,"[[6, 11, 14, 16, 22], [5, 7, 8, 14, 21]]"
formal-020057,21,False,True,False,False,"[[4, 5, 11, 13, 16, 22], [7, 14, 15, 16], [12, 13, 16, 18]]"
formal-020058,13,False,True,False,False,"[[1, 5, 12, 19, 20], [1], [1, 3, 8, 13, 15, 18], [1, 17]]"
formal-020059,15,False,True,False,True,"[[3, 10, 16, 20, 22], [0, 2, 3, 12, 14, 17, 22], [2, 3, 15, 20, 21, 22]]"
formal-020060,22,False,True,False,False,"[[5, 22], [13, 16]]"
formal-020061,9,False,True,False,False,"[[1, 5], [1, 5, 9, 17], [0, 1, 5, 6, 16, 23], [1, 5]]"
formal-020062,12,False,True,False,False,"[[21], [20, 21], [11, 14, 21], [0, 3, 4, 9, 16, 21]]"
formal-020063,14,True,True,False,False,"[[17, 23], [12]]"
formal-020064,18,False,True,False,False,"[[3, 6, 11, 17], [3, 9, 10, 11, 22], [3, 4, 8, 10, 14, 18, 19], [1, 3, 20]]"
formal-020065,17,False,True,False,False,"[[0, 3, 13, 17], [3, 8, 13, 20]]"
formal-020066,12,False,True,False,False,"[[8, 12, 16, 19], [4, 5, 8, 12, 15, 19], [3, 4, 8, 12, 16, 19], [2, 3, 8, 9, 12, 13, 16, 19, 21]]"
formal-020067,8,False,True,False,False,"[[0, 1, 4, 7, 11, 18, 20], [2, 7, 9]]"
formal-020068,6,False,True,False,False,"[[5, 7, 14, 15, 16, 17, 19, 21, 22], [2, 4, 5, 7, 10, 15, 16, 20, 22], [5, 8, 9, 13, 15, 22], [2, 5, 11, 14, 15, 22, 23]]"
formal-020069,16,True,True,False,False,"[[12, 16, 20, 22], [0, 12, 16, 20]]"
formal-020070,23,False,True,False,False,"[[14, 15, 17, 19], [4, 16, 18], [8, 22, 23]]"
formal-020071,18,False,True,False,False,"[[2, 4, 9, 13, 14, 17, 18], [2], [2, 21]]"
formal-020072,12,False,True,False,True,"[[1, 6, 12, 18, 20, 22], [4, 8, 12, 22], [12, 22], [12, 22]]"
formal-020073,14,False,True,False,False,"[[14, 15, 18, 20], [2, 10, 12, 15, 18, 20], [15, 18, 20]]"
formal-020074,22,False,True,False,False,"[[3, 14, 15, 22], [9, 12, 16, 20]]"
formal-020075,21,False,True,False,False,"[[5, 6, 12, 13, 14, 20, 21, 22], [3, 5, 12, 14, 17, 23], [12, 14], [12, 14]]"
formal-020076,21,False,True,False,False,"[[7, 10, 11, 15, 20, 21], [7, 12, 17, 18, 20], [0, 7, 10, 14, 18, 23], [1, 7, 8, 10, 13, 14, 15]]"
formal-020077,13,False,True,False,False,"[[0], [0, 6]]"
formal-020078,22,False,True,False,False,"[[4, 16], [12, 17, 21], [11, 16, 19, 20]]"
formal-020079,4,False,True,False,False,"[[1, 4, 5, 7, 14, 15, 22, 23], [4, 9, 10, 11, 23]]"
formal-020080,7,False,True,False,False,"[[], [21], [2, 7, 9, 20]]"
formal-020081,14,True,True,False,False,"[[4, 7, 14, 16], [9, 10, 14, 16], [3, 7, 11, 13, 21], [7, 8, 12, 16, 18]]"
formal-020082,23,False,True,False,False,"[[7, 10, 21], [4, 7, 10, 15, 20, 21], [7, 10, 12, 15, 20, 21]]"
formal-020083,6,False,True,False,True,"[[10, 19], [6, 13, 14, 17]]"
formal-020084,11,False,False,False,False,"[[8, 9, 10, 15], [1, 4, 8, 9, 10, 12, 15, 16], [4, 5, 9, 10, 20], [6, 9, 10, 11]]"
formal-020085,23,False,True,False,False,"[[1, 3, 5, 8, 15, 18, 22, 23], [1, 4, 8, 15, 17, 18, 22], [1, 2, 9, 10, 11, 17, 18, 22], [1, 6, 8, 10, 11, 12, 18, 19]]"
formal-020086,22,False,True,False,True,"[[2, 19, 21, 22], [1, 3, 4, 11, 15, 19], [3, 23], []]"
formal-020087,2,False,True,False,False,"[[2, 8, 11, 12, 17, 18], [2, 7, 9, 11, 12, 13, 18, 22], [2, 3, 4, 11, 12, 15, 18, 22, 23], [2, 11, 17, 18, 19]]"
formal-020088,12,False,True,False,False,"[[0, 20, 21], [0, 8, 9, 11, 12, 14, 17], [0, 1, 15, 17], [0]]"
formal-020089,3,False,True,False,False,"[[0, 2, 3, 9, 10, 20], [7, 9, 10, 11, 17, 20, 22]]"
formal-020090,8,False,True,False,False,"[[1, 6, 8, 14, 19], [1, 2, 14], [1, 6, 7, 14, 17, 21, 23]]"
formal-020091,4,False,True,False,False,"[[0, 1, 3, 9, 11, 12, 15, 18], [0, 1], [0, 1, 2, 12, 13, 14, 15, 17], [0, 1, 13, 15, 16, 22]]"
formal-020092,6,False,True,False,False,"[[2, 22], [1, 2, 6, 7, 18], [1, 2, 5], [0, 2, 7, 13, 16, 22]]"
formal-020093,17,False,True,False,False,"[[1, 3, 9, 11, 23], [3, 17]]"
formal-020094,2,True,True,False,False,"[[5], [8, 17, 18], [5, 12, 13, 15, 18], [0, 7, 15, 17, 20, 21]]"
formal-020095,1,False,True,False,False,"[[5, 17, 21], [2, 5, 6, 12, 20, 21, 22, 23], [3, 4, 5, 8, 15, 16, 21]]"
