case_id,group_id,language,relation,expected_block,predicted_block,violations,correct
tel_Latn-0064-ENTITY_SHIFT,tel_Latn-0064,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0064-TEMPORAL_SHIFT,tel_Latn-0064,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0064-VALUE_SHIFT,tel_Latn-0064,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0064-NEGATION_DROP,tel_Latn-0064,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0064-QUANTIFIER_DROP,tel_Latn-0064,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0064-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0064,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0065-CLEAN,tel_Latn-0065,tel_Latn,CLEAN,False,False,,True
tel_Latn-0065-ENTITY_SHIFT,tel_Latn-0065,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0065-TEMPORAL_SHIFT,tel_Latn-0065,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0065-VALUE_SHIFT,tel_Latn-0065,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0065-NEGATION_DROP,tel_Latn-0065,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0065-QUANTIFIER_DROP,tel_Latn-0065,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0065-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0065,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0066-CLEAN,tel_Latn-0066,tel_Latn,CLEAN,False,False,,True
tel_Latn-0066-ENTITY_SHIFT,tel_Latn-0066,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0066-TEMPORAL_SHIFT,tel_Latn-0066,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0066-VALUE_SHIFT,tel_Latn-0066,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0066-NEGATION_DROP,tel_Latn-0066,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0066-QUANTIFIER_DROP,tel_Latn-0066,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0066-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0066,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0067-CLEAN,tel_Latn-0067,tel_Latn,CLEAN,False,False,,True
tel_Latn-0067-ENTITY_SHIFT,tel_Latn-0067,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0067-TEMPORAL_SHIFT,tel_Latn-0067,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0067-VALUE_SHIFT,tel_Latn-0067,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0067-NEGATION_DROP,tel_Latn-0067,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0067-QUANTIFIER_DROP,tel_Latn-0067,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0067-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0067,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0068-CLEAN,tel_Latn-0068,tel_Latn,CLEAN,False,False,,True
tel_Latn-0068-ENTITY_SHIFT,tel_Latn-0068,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0068-TEMPORAL_SHIFT,tel_Latn-0068,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0068-VALUE_SHIFT,tel_Latn-0068,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0068-NEGATION_DROP,tel_Latn-0068,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0068-QUANTIFIER_DROP,tel_Latn-0068,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0068-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0068,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0069-CLEAN,tel_Latn-0069,tel_Latn,CLEAN,False,False,,True
tel_Latn-0069-ENTITY_SHIFT,tel_Latn-0069,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0069-TEMPORAL_SHIFT,tel_Latn-0069,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0069-VALUE_SHIFT,tel_Latn-0069,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0069-NEGATION_DROP,tel_Latn-0069,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0069-QUANTIFIER_DROP,tel_Latn-0069,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0069-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0069,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0070-CLEAN,tel_Latn-0070,tel_Latn,CLEAN,False,False,,True
tel_Latn-0070-ENTITY_SHIFT,tel_Latn-0070,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0070-TEMPORAL_SHIFT,tel_Latn-0070,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0070-VALUE_SHIFT,tel_Latn-0070,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0070-NEGATION_DROP,tel_Latn-0070,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0070-QUANTIFIER_DROP,tel_Latn-0070,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0070-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0070,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0071-CLEAN,tel_Latn-0071,tel_Latn,CLEAN,False,False,,True
tel_Latn-0071-ENTITY_SHIFT,tel_Latn-0071,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0071-TEMPORAL_SHIFT,tel_Latn-0071,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0071-VALUE_SHIFT,tel_Latn-0071,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0071-NEGATION_DROP,tel_Latn-0071,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0071-QUANTIFIER_DROP,tel_Latn-0071,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0071-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0071,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0072-CLEAN,tel_Latn-0072,tel_Latn,CLEAN,False,False,,True
tel_Latn-0072-ENTITY_SHIFT,tel_Latn-0072,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0072-TEMPORAL_SHIFT,tel_Latn-0072,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0072-VALUE_SHIFT,tel_Latn-0072,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0072-NEGATION_DROP,tel_Latn-0072,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0072-QUANTIFIER_DROP,tel_Latn-0072,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0072-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0072,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0073-CLEAN,tel_Latn-0073,tel_Latn,CLEAN,False,False,,True
tel_Latn-0073-ENTITY_SHIFT,tel_Latn-0073,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0073-TEMPORAL_SHIFT,tel_Latn-0073,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0073-VALUE_SHIFT,tel_Latn-0073,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0073-NEGATION_DROP,tel_Latn-0073,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0073-QUANTIFIER_DROP,tel_Latn-0073,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0073-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0073,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0074-CLEAN,tel_Latn-0074,tel_Latn,CLEAN,False,False,,True
tel_Latn-0074-ENTITY_SHIFT,tel_Latn-0074,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0074-TEMPORAL_SHIFT,tel_Latn-0074,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0074-VALUE_SHIFT,tel_Latn-0074,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0074-NEGATION_DROP,tel_Latn-0074,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0074-QUANTIFIER_DROP,tel_Latn-0074,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0074-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0074,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0075-CLEAN,tel_Latn-0075,tel_Latn,CLEAN,False,False,,True
tel_Latn-0075-ENTITY_SHIFT,tel_Latn-0075,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0075-TEMPORAL_SHIFT,tel_Latn-0075,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0075-VALUE_SHIFT,tel_Latn-0075,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0075-NEGATION_DROP,tel_Latn-0075,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0075-QUANTIFIER_DROP,tel_Latn-0075,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0075-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0075,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0076-CLEAN,tel_Latn-0076,tel_Latn,CLEAN,False,False,,True
tel_Latn-0076-ENTITY_SHIFT,tel_Latn-0076,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0076-TEMPORAL_SHIFT,tel_Latn-0076,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0076-VALUE_SHIFT,tel_Latn-0076,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0076-NEGATION_DROP,tel_Latn-0076,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0076-QUANTIFIER_DROP,tel_Latn-0076,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0076-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0076,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0077-CLEAN,tel_Latn-0077,tel_Latn,CLEAN,False,False,,True
tel_Latn-0077-ENTITY_SHIFT,tel_Latn-0077,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0077-TEMPORAL_SHIFT,tel_Latn-0077,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0077-VALUE_SHIFT,tel_Latn-0077,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0077-NEGATION_DROP,tel_Latn-0077,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0077-QUANTIFIER_DROP,tel_Latn-0077,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0077-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0077,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0078-CLEAN,tel_Latn-0078,tel_Latn,CLEAN,False,False,,True
tel_Latn-0078-ENTITY_SHIFT,tel_Latn-0078,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0078-TEMPORAL_SHIFT,tel_Latn-0078,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0078-VALUE_SHIFT,tel_Latn-0078,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0078-NEGATION_DROP,tel_Latn-0078,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0078-QUANTIFIER_DROP,tel_Latn-0078,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0078-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0078,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0079-CLEAN,tel_Latn-0079,tel_Latn,CLEAN,False,False,,True
tel_Latn-0079-ENTITY_SHIFT,tel_Latn-0079,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0079-TEMPORAL_SHIFT,tel_Latn-0079,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0079-VALUE_SHIFT,tel_Latn-0079,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0079-NEGATION_DROP,tel_Latn-0079,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0079-QUANTIFIER_DROP,tel_Latn-0079,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0079-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0079,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0080-CLEAN,tel_Latn-0080,tel_Latn,CLEAN,False,False,,True
tel_Latn-0080-ENTITY_SHIFT,tel_Latn-0080,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0080-TEMPORAL_SHIFT,tel_Latn-0080,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0080-VALUE_SHIFT,tel_Latn-0080,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0080-NEGATION_DROP,tel_Latn-0080,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0080-QUANTIFIER_DROP,tel_Latn-0080,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0080-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0080,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0081-CLEAN,tel_Latn-0081,tel_Latn,CLEAN,False,False,,True
tel_Latn-0081-ENTITY_SHIFT,tel_Latn-0081,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0081-TEMPORAL_SHIFT,tel_Latn-0081,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0081-VALUE_SHIFT,tel_Latn-0081,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0081-NEGATION_DROP,tel_Latn-0081,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0081-QUANTIFIER_DROP,tel_Latn-0081,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0081-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0081,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0082-CLEAN,tel_Latn-0082,tel_Latn,CLEAN,False,False,,True
tel_Latn-0082-ENTITY_SHIFT,tel_Latn-0082,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0082-TEMPORAL_SHIFT,tel_Latn-0082,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0082-VALUE_SHIFT,tel_Latn-0082,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0082-NEGATION_DROP,tel_Latn-0082,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0082-QUANTIFIER_DROP,tel_Latn-0082,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0082-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0082,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0083-CLEAN,tel_Latn-0083,tel_Latn,CLEAN,False,False,,True
tel_Latn-0083-ENTITY_SHIFT,tel_Latn-0083,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0083-TEMPORAL_SHIFT,tel_Latn-0083,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0083-VALUE_SHIFT,tel_Latn-0083,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0083-NEGATION_DROP,tel_Latn-0083,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0083-QUANTIFIER_DROP,tel_Latn-0083,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0083-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0083,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0084-CLEAN,tel_Latn-0084,tel_Latn,CLEAN,False,False,,True
tel_Latn-0084-ENTITY_SHIFT,tel_Latn-0084,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0084-TEMPORAL_SHIFT,tel_Latn-0084,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0084-VALUE_SHIFT,tel_Latn-0084,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0084-NEGATION_DROP,tel_Latn-0084,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0084-QUANTIFIER_DROP,tel_Latn-0084,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0084-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0084,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0085-CLEAN,tel_Latn-0085,tel_Latn,CLEAN,False,False,,True
tel_Latn-0085-ENTITY_SHIFT,tel_Latn-0085,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0085-TEMPORAL_SHIFT,tel_Latn-0085,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0085-VALUE_SHIFT,tel_Latn-0085,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0085-NEGATION_DROP,tel_Latn-0085,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0085-QUANTIFIER_DROP,tel_Latn-0085,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0085-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0085,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0086-CLEAN,tel_Latn-0086,tel_Latn,CLEAN,False,False,,True
tel_Latn-0086-ENTITY_SHIFT,tel_Latn-0086,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0086-TEMPORAL_SHIFT,tel_Latn-0086,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0086-VALUE_SHIFT,tel_Latn-0086,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0086-NEGATION_DROP,tel_Latn-0086,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0086-QUANTIFIER_DROP,tel_Latn-0086,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0086-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0086,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0087-CLEAN,tel_Latn-0087,tel_Latn,CLEAN,False,False,,True
tel_Latn-0087-ENTITY_SHIFT,tel_Latn-0087,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0087-TEMPORAL_SHIFT,tel_Latn-0087,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0087-VALUE_SHIFT,tel_Latn-0087,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0087-NEGATION_DROP,tel_Latn-0087,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0087-QUANTIFIER_DROP,tel_Latn-0087,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0087-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0087,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0088-CLEAN,tel_Latn-0088,tel_Latn,CLEAN,False,False,,True
tel_Latn-0088-ENTITY_SHIFT,tel_Latn-0088,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0088-TEMPORAL_SHIFT,tel_Latn-0088,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0088-VALUE_SHIFT,tel_Latn-0088,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0088-NEGATION_DROP,tel_Latn-0088,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0088-QUANTIFIER_DROP,tel_Latn-0088,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0088-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0088,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0089-CLEAN,tel_Latn-0089,tel_Latn,CLEAN,False,False,,True
tel_Latn-0089-ENTITY_SHIFT,tel_Latn-0089,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0089-TEMPORAL_SHIFT,tel_Latn-0089,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0089-VALUE_SHIFT,tel_Latn-0089,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0089-NEGATION_DROP,tel_Latn-0089,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0089-QUANTIFIER_DROP,tel_Latn-0089,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0089-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0089,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0090-CLEAN,tel_Latn-0090,tel_Latn,CLEAN,False,False,,True
tel_Latn-0090-ENTITY_SHIFT,tel_Latn-0090,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0090-TEMPORAL_SHIFT,tel_Latn-0090,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0090-VALUE_SHIFT,tel_Latn-0090,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0090-NEGATION_DROP,tel_Latn-0090,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0090-QUANTIFIER_DROP,tel_Latn-0090,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0090-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0090,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0091-CLEAN,tel_Latn-0091,tel_Latn,CLEAN,False,False,,True
tel_Latn-0091-ENTITY_SHIFT,tel_Latn-0091,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0091-TEMPORAL_SHIFT,tel_Latn-0091,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0091-VALUE_SHIFT,tel_Latn-0091,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0091-NEGATION_DROP,tel_Latn-0091,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Latn-0091-QUANTIFIER_DROP,tel_Latn-0091,tel_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Latn-0091-HALLUCINATED_CRITICAL_SLOT,tel_Latn-0091,tel_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Latn-0092-CLEAN,tel_Latn-0092,tel_Latn,CLEAN,False,False,,True
tel_Latn-0092-ENTITY_SHIFT,tel_Latn-0092,tel_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Latn-0092-TEMPORAL_SHIFT,tel_Latn-0092,tel_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Latn-0092-VALUE_SHIFT,tel_Latn-0092,tel_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Latn-0092-NEGATION_DROP,tel_Latn-0092,tel_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
