case_id,group_id,language,relation,raw_text,gold_contract,candidate_contract,expected_block
hin_Latn-0477-HALLUCINATED_CRITICAL_SLOT,hin_Latn-0477,hin_Latn,HALLUCINATED_CRITICAL_SLOT,Vendor 4505 ke 8/2024 ke INR 10000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 4505, ""YEAR"": 2024}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R264"", ""VENDOR_ID"": 4505, ""YEAR"": 2024}",True
hin_Latn-0478-CLEAN,hin_Latn-0478,hin_Latn,CLEAN,Vendor 2829 ke 9/2024 ke INR 50000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}",False
hin_Latn-0478-ENTITY_SHIFT,hin_Latn-0478,hin_Latn,ENTITY_SHIFT,Vendor 2829 ke 9/2024 ke INR 50000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2830, ""YEAR"": 2024}",True
hin_Latn-0478-TEMPORAL_SHIFT,hin_Latn-0478,hin_Latn,TEMPORAL_SHIFT,Vendor 2829 ke 9/2024 ke INR 50000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 10, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}",True
hin_Latn-0478-VALUE_SHIFT,hin_Latn-0478,hin_Latn,VALUE_SHIFT,Vendor 2829 ke 9/2024 ke INR 50000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}","{""AMOUNT"": 50500, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}",True
hin_Latn-0478-NEGATION_DROP,hin_Latn-0478,hin_Latn,NEGATION_DROP,Vendor 2829 ke 9/2024 ke INR 50000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}",True
hin_Latn-0478-QUANTIFIER_DROP,hin_Latn-0478,hin_Latn,QUANTIFIER_DROP,Vendor 2829 ke 9/2024 ke INR 50000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}",True
hin_Latn-0478-HALLUCINATED_CRITICAL_SLOT,hin_Latn-0478,hin_Latn,HALLUCINATED_CRITICAL_SLOT,Vendor 2829 ke 9/2024 ke INR 50000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R412"", ""VENDOR_ID"": 2829, ""YEAR"": 2024}",True
hin_Latn-0479-CLEAN,hin_Latn-0479,hin_Latn,CLEAN,Vendor 1303 ke 1/2024 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}",False
hin_Latn-0479-ENTITY_SHIFT,hin_Latn-0479,hin_Latn,ENTITY_SHIFT,Vendor 1303 ke 1/2024 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1310, ""YEAR"": 2024}",True
hin_Latn-0479-TEMPORAL_SHIFT,hin_Latn-0479,hin_Latn,TEMPORAL_SHIFT,Vendor 1303 ke 1/2024 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}",True
hin_Latn-0479-VALUE_SHIFT,hin_Latn-0479,hin_Latn,VALUE_SHIFT,Vendor 1303 ke 1/2024 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}","{""AMOUNT"": 6000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}",True
hin_Latn-0479-NEGATION_DROP,hin_Latn-0479,hin_Latn,NEGATION_DROP,Vendor 1303 ke 1/2024 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}",True
hin_Latn-0479-QUANTIFIER_DROP,hin_Latn-0479,hin_Latn,QUANTIFIER_DROP,Vendor 1303 ke 1/2024 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}",True
hin_Latn-0479-HALLUCINATED_CRITICAL_SLOT,hin_Latn-0479,hin_Latn,HALLUCINATED_CRITICAL_SLOT,Vendor 1303 ke 1/2024 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R512"", ""VENDOR_ID"": 1303, ""YEAR"": 2024}",True
hin_Latn-0480-CLEAN,hin_Latn-0480,hin_Latn,CLEAN,Vendor 1430 ke 9/2026 ke INR 10000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}",False
hin_Latn-0480-ENTITY_SHIFT,hin_Latn-0480,hin_Latn,ENTITY_SHIFT,Vendor 1430 ke 9/2026 ke INR 10000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1431, ""YEAR"": 2026}",True
hin_Latn-0480-TEMPORAL_SHIFT,hin_Latn-0480,hin_Latn,TEMPORAL_SHIFT,Vendor 1430 ke 9/2026 ke INR 10000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 10, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}",True
hin_Latn-0480-VALUE_SHIFT,hin_Latn-0480,hin_Latn,VALUE_SHIFT,Vendor 1430 ke 9/2026 ke INR 10000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}","{""AMOUNT"": 10500, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}",True
hin_Latn-0480-NEGATION_DROP,hin_Latn-0480,hin_Latn,NEGATION_DROP,Vendor 1430 ke 9/2026 ke INR 10000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}",True
hin_Latn-0480-QUANTIFIER_DROP,hin_Latn-0480,hin_Latn,QUANTIFIER_DROP,Vendor 1430 ke 9/2026 ke INR 10000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}",True
hin_Latn-0480-HALLUCINATED_CRITICAL_SLOT,hin_Latn-0480,hin_Latn,HALLUCINATED_CRITICAL_SLOT,Vendor 1430 ke 9/2026 ke INR 10000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R377"", ""VENDOR_ID"": 1430, ""YEAR"": 2026}",True
hin_Latn-0481-CLEAN,hin_Latn-0481,hin_Latn,CLEAN,Vendor 7709 ke 5/2026 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}",False
hin_Latn-0481-ENTITY_SHIFT,hin_Latn-0481,hin_Latn,ENTITY_SHIFT,Vendor 7709 ke 5/2026 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7716, ""YEAR"": 2026}",True
hin_Latn-0481-TEMPORAL_SHIFT,hin_Latn-0481,hin_Latn,TEMPORAL_SHIFT,Vendor 7709 ke 5/2026 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}",True
hin_Latn-0481-VALUE_SHIFT,hin_Latn-0481,hin_Latn,VALUE_SHIFT,Vendor 7709 ke 5/2026 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}","{""AMOUNT"": 5500, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}",True
hin_Latn-0481-NEGATION_DROP,hin_Latn-0481,hin_Latn,NEGATION_DROP,Vendor 7709 ke 5/2026 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}",True
hin_Latn-0481-QUANTIFIER_DROP,hin_Latn-0481,hin_Latn,QUANTIFIER_DROP,Vendor 7709 ke 5/2026 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}",True
hin_Latn-0481-HALLUCINATED_CRITICAL_SLOT,hin_Latn-0481,hin_Latn,HALLUCINATED_CRITICAL_SLOT,Vendor 7709 ke 5/2026 ke INR 5000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R978"", ""VENDOR_ID"": 7709, ""YEAR"": 2026}",True
hin_Latn-0482-CLEAN,hin_Latn-0482,hin_Latn,CLEAN,Vendor 7337 ke 11/2024 ke INR 10000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}",False
hin_Latn-0482-ENTITY_SHIFT,hin_Latn-0482,hin_Latn,ENTITY_SHIFT,Vendor 7337 ke 11/2024 ke INR 10000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7438, ""YEAR"": 2024}",True
hin_Latn-0482-TEMPORAL_SHIFT,hin_Latn-0482,hin_Latn,TEMPORAL_SHIFT,Vendor 7337 ke 11/2024 ke INR 10000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}",True
hin_Latn-0482-VALUE_SHIFT,hin_Latn-0482,hin_Latn,VALUE_SHIFT,Vendor 7337 ke 11/2024 ke INR 10000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}","{""AMOUNT"": 10500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}",True
hin_Latn-0482-NEGATION_DROP,hin_Latn-0482,hin_Latn,NEGATION_DROP,Vendor 7337 ke 11/2024 ke INR 10000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}",True
hin_Latn-0482-QUANTIFIER_DROP,hin_Latn-0482,hin_Latn,QUANTIFIER_DROP,Vendor 7337 ke 11/2024 ke INR 10000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}",True
hin_Latn-0482-HALLUCINATED_CRITICAL_SLOT,hin_Latn-0482,hin_Latn,HALLUCINATED_CRITICAL_SLOT,Vendor 7337 ke 11/2024 ke INR 10000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R968"", ""VENDOR_ID"": 7337, ""YEAR"": 2024}",True
hin_Latn-0483-CLEAN,hin_Latn-0483,hin_Latn,CLEAN,Vendor 3898 ke 2/2024 ke INR 100000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}",False
hin_Latn-0483-ENTITY_SHIFT,hin_Latn-0483,hin_Latn,ENTITY_SHIFT,Vendor 3898 ke 2/2024 ke INR 100000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3899, ""YEAR"": 2024}",True
hin_Latn-0483-TEMPORAL_SHIFT,hin_Latn-0483,hin_Latn,TEMPORAL_SHIFT,Vendor 3898 ke 2/2024 ke INR 100000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 3, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}",True
hin_Latn-0483-VALUE_SHIFT,hin_Latn-0483,hin_Latn,VALUE_SHIFT,Vendor 3898 ke 2/2024 ke INR 100000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}","{""AMOUNT"": 101000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}",True
hin_Latn-0483-NEGATION_DROP,hin_Latn-0483,hin_Latn,NEGATION_DROP,Vendor 3898 ke 2/2024 ke INR 100000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}",True
hin_Latn-0483-QUANTIFIER_DROP,hin_Latn-0483,hin_Latn,QUANTIFIER_DROP,Vendor 3898 ke 2/2024 ke INR 100000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}",True
hin_Latn-0483-HALLUCINATED_CRITICAL_SLOT,hin_Latn-0483,hin_Latn,HALLUCINATED_CRITICAL_SLOT,Vendor 3898 ke 2/2024 ke INR 100000 wale sabhi invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R889"", ""VENDOR_ID"": 3898, ""YEAR"": 2024}",True
hin_Latn-0484-CLEAN,hin_Latn-0484,hin_Latn,CLEAN,Vendor 5580 ke 7/2024 ke INR 100000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 5580, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 5580, ""YEAR"": 2024}",False
hin_Latn-0484-ENTITY_SHIFT,hin_Latn-0484,hin_Latn,ENTITY_SHIFT,Vendor 5580 ke 7/2024 ke INR 100000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 5580, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 5581, ""YEAR"": 2024}",True
hin_Latn-0484-TEMPORAL_SHIFT,hin_Latn-0484,hin_Latn,TEMPORAL_SHIFT,Vendor 5580 ke 7/2024 ke INR 100000 wale sirf invoices mat archive karo.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 5580, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 5580, ""YEAR"": 2024}",True
